 time T1_ox_met uel1_tot uel1_sp eh1_sp_ave uel1_mag eh1_mag_ave T2_ox_met uel2_tot uel2_sp eh2_sp_ave uel2_mag eh2_mag_ave T3_ox_met uel3_tot uel3_sp eh3_sp_ave uel3_mag eh3_mag_ave T4_ox_met uel4_tot uel4_sp eh4_sp_ave uel4_mag eh4_mag_ave T5_ox_met uel5_tot uel5_sp eh5_sp_ave uel5_mag eh5_mag_ave T6_ox_met uel6_tot uel6_sp eh6_sp_ave uel6_mag eh6_mag_ave T7_ox_met uel7_tot uel7_sp eh7_sp_ave uel7_mag eh7_mag_ave T8_ox_met uel8_tot uel8_sp eh8_sp_ave uel8_mag eh8_mag_ave T9_ox_met uel9_tot uel9_sp eh9_sp_ave uel9_mag eh9_mag_ave T10_ox_met uel10_tot uel10_sp eh10_sp_ave uel10_mag eh10_mag_ave
  5.16667E+01 2.38311E+02  7.62400E+00  5.94884E+00 -1.22017E+00  1.67516E+00 -6.59140E-01  2.38311E+02  7.03004E+00  6.19931E+00 -1.21967E+00  8.30732E-01 -6.57119E-01  2.38311E+02  7.44006E+00  7.14327E+00 -1.22001E+00  2.96786E-01 -6.56940E-01  2.38311E+02  8.81408E+00  8.35421E+00 -1.22114E+00  4.59871E-01 -6.59110E-01  2.38311E+02  9.77974E+00  9.35073E+00 -1.22194E+00  4.29008E-01 -6.60423E-01  2.38311E+02  1.07042E+01  1.03141E+01 -1.22269E+00  3.90159E-01 -6.61665E-01  2.38311E+02  1.15606E+01  1.11990E+01 -1.22339E+00  3.61633E-01 -6.62823E-01  2.38311E+02  1.23553E+01  1.20224E+01 -1.22404E+00  3.32864E-01 -6.63892E-01  2.38311E+02  1.31677E+01  1.28444E+01 -1.22470E+00  3.23308E-01 -6.65009E-01  2.38311E+02  4.79012E+00  4.61713E+00 -1.07342E+00  1.72989E-01 -7.40870E-01
  5.33333E+01 2.31815E+02  8.26328E+00  6.39690E+00 -1.26529E+00  1.86638E+00 -6.95742E-01  2.31815E+02  7.59229E+00  6.66643E+00 -1.26479E+00  9.25855E-01 -6.93722E-01  2.31815E+02  8.01215E+00  7.68137E+00 -1.26513E+00  3.30779E-01 -6.93542E-01  2.31815E+02  9.49530E+00  8.98293E+00 -1.26626E+00  5.12365E-01 -6.95712E-01  2.31815E+02  1.05319E+01  1.00540E+01 -1.26705E+00  4.77879E-01 -6.97026E-01  2.31815E+02  1.15238E+01  1.10893E+01 -1.26781E+00  4.34519E-01 -6.98267E-01  2.31815E+02  1.24429E+01  1.20402E+01 -1.26851E+00  4.02676E-01 -6.99425E-01  2.31815E+02  1.32956E+01  1.29250E+01 -1.26916E+00  3.70580E-01 -7.00494E-01  2.31815E+02  1.41681E+01  1.38082E+01 -1.26982E+00  3.59878E-01 -7.01611E-01  2.31815E+02  5.20392E+00  5.01341E+00 -1.11854E+00  1.90504E-01 -7.77472E-01
  5.50000E+01 2.25587E+02  8.90718E+00  6.84578E+00 -1.30893E+00  2.06141E+00 -7.31190E-01  2.25587E+02  8.15730E+00  7.13441E+00 -1.30843E+00  1.02289E+00 -7.29170E-01  2.25587E+02  8.58590E+00  8.22045E+00 -1.30877E+00  3.65457E-01 -7.28990E-01  2.25587E+02  1.01787E+01  9.61277E+00 -1.30990E+00  5.65908E-01 -7.31160E-01  2.25587E+02  1.12862E+01  1.07585E+01 -1.31069E+00  5.27722E-01 -7.32474E-01  2.25587E+02  1.23456E+01  1.18658E+01 -1.31145E+00  4.79756E-01 -7.33716E-01  2.25587E+02  1.33274E+01  1.28829E+01 -1.31215E+00  4.44527E-01 -7.34873E-01  2.25587E+02  1.42382E+01  1.38291E+01 -1.31280E+00  4.09035E-01 -7.35942E-01  2.25587E+02  1.51708E+01  1.47736E+01 -1.31346E+00  3.97161E-01 -7.37060E-01  2.25587E+02  5.62052E+00  5.41225E+00 -1.16218E+00  2.08272E-01 -8.12920E-01
  5.66667E+01 2.19602E+02  9.55522E+00  7.29532E+00 -1.35122E+00  2.25990E+00 -7.65585E-01  2.19602E+02  8.72475E+00  7.60308E+00 -1.35073E+00  1.12167E+00 -7.63564E-01  2.19602E+02  9.16108E+00  8.76032E+00 -1.35106E+00  4.00755E-01 -7.63385E-01  2.19602E+02  1.08639E+01  1.02435E+01 -1.35219E+00  6.20402E-01 -7.65555E-01  2.19602E+02  1.20424E+01  1.14640E+01 -1.35299E+00  5.78445E-01 -7.66868E-01  2.19602E+02  1.31693E+01  1.26435E+01 -1.35375E+00  5.25790E-01 -7.68110E-01  2.19602E+02  1.42139E+01  1.37268E+01 -1.35445E+00  4.87112E-01 -7.69268E-01  2.19602E+02  1.51827E+01  1.47345E+01 -1.35509E+00  4.48161E-01 -7.70337E-01  2.19602E+02  1.61754E+01  1.57403E+01 -1.35575E+00  4.35093E-01 -7.71454E-01  2.19602E+02  6.03960E+00  5.81333E+00 -1.20447E+00  2.26269E-01 -8.47315E-01
  5.83333E+01 2.13840E+02  1.02067E+01  7.74525E+00 -1.39227E+00  2.46149E+00 -7.99001E-01  2.13840E+02  9.29416E+00  8.07217E+00 -1.39177E+00  1.22199E+00 -7.96981E-01  2.13840E+02  9.73729E+00  9.30068E+00 -1.39210E+00  4.36608E-01 -7.96801E-01  2.13840E+02  1.15506E+01  1.08748E+01 -1.39324E+00  6.75745E-01 -7.98971E-01  2.13840E+02  1.28000E+01  1.21701E+01 -1.39403E+00  6.29955E-01 -8.00285E-01  2.13840E+02  1.39944E+01  1.34218E+01 -1.39479E+00  5.72533E-01 -8.01526E-01  2.13840E+02  1.51017E+01  1.45713E+01 -1.39549E+00  5.30350E-01 -8.02684E-01  2.13840E+02  1.61285E+01  1.56407E+01 -1.39614E+00  4.87885E-01 -8.03753E-01  2.13840E+02  1.71814E+01  1.67078E+01 -1.39680E+00  4.73602E-01 -8.04870E-01  2.13840E+02  6.46075E+00  6.21628E+00 -1.24552E+00  2.44468E-01 -8.80731E-01
  6.00000E+01 2.08286E+02  1.08610E+01  8.19523E+00 -1.43214E+00  2.66578E+00 -8.31497E-01  2.08286E+02  9.86499E+00  8.54131E+00 -1.43164E+00  1.32367E+00 -8.29477E-01  2.08286E+02  1.03140E+01  9.84109E+00 -1.43198E+00  4.72947E-01 -8.29297E-01  2.08286E+02  1.22380E+01  1.15062E+01 -1.43311E+00  7.31831E-01 -8.31467E-01  2.08286E+02  1.35584E+01  1.28762E+01 -1.43391E+00  6.82153E-01 -8.32781E-01  2.08286E+02  1.48201E+01  1.42002E+01 -1.43466E+00  6.19898E-01 -8.34022E-01  2.08286E+02  1.59901E+01  1.54159E+01 -1.43536E+00  5.74161E-01 -8.35180E-01  2.08286E+02  1.70749E+01  1.65468E+01 -1.43601E+00  5.28134E-01 -8.36249E-01  2.08286E+02  1.81879E+01  1.76753E+01 -1.43667E+00  5.12617E-01 -8.37366E-01  2.08286E+02  6.88349E+00  6.62065E+00 -1.28539E+00  2.62841E-01 -9.13227E-01
  6.16667E+01 2.02926E+02  1.15172E+01  8.64483E+00 -1.47090E+00  2.87239E+00 -8.63118E-01  2.02926E+02  1.04366E+01  9.01007E+00 -1.47040E+00  1.42652E+00 -8.61098E-01  2.02926E+02  1.08907E+01  1.03810E+01 -1.47074E+00  5.09701E-01 -8.60918E-01  2.02926E+02  1.29256E+01  1.21370E+01 -1.47187E+00  7.88553E-01 -8.63088E-01  2.02926E+02  1.43167E+01  1.35818E+01 -1.47267E+00  7.34939E-01 -8.64402E-01  2.02926E+02  1.56456E+01  1.49778E+01 -1.47342E+00  6.67795E-01 -8.65643E-01  2.02926E+02  1.68782E+01  1.62597E+01 -1.47412E+00  6.18461E-01 -8.66801E-01  2.02926E+02  1.80209E+01  1.74521E+01 -1.47477E+00  5.68829E-01 -8.67870E-01  2.02926E+02  1.91940E+01  1.86419E+01 -1.47543E+00  5.52063E-01 -8.68987E-01  2.02926E+02  7.30731E+00  7.02595E+00 -1.32415E+00  2.81358E-01 -9.44848E-01
  6.33333E+01 1.97750E+02  1.21732E+01  9.09265E+00 -1.50851E+00  3.08053E+00 -8.93844E-01  1.97750E+02  1.10071E+01  9.47696E+00 -1.50802E+00  1.53014E+00 -8.91824E-01  1.97750E+02  1.14656E+01  1.09189E+01 -1.50835E+00  5.46733E-01 -8.91644E-01  1.97750E+02  1.36110E+01  1.27653E+01 -1.50949E+00  8.45697E-01 -8.93814E-01  1.97750E+02  1.50726E+01  1.42844E+01 -1.51028E+00  7.88116E-01 -8.95128E-01  1.97750E+02  1.64684E+01  1.57523E+01 -1.51104E+00  7.16043E-01 -8.96369E-01  1.97750E+02  1.77632E+01  1.71001E+01 -1.51174E+00  6.63084E-01 -8.97527E-01  1.97750E+02  1.89635E+01  1.83537E+01 -1.51239E+00  6.09820E-01 -8.98596E-01  1.97750E+02  2.01964E+01  1.96046E+01 -1.51305E+00  5.91793E-01 -8.99713E-01  1.97750E+02  7.73076E+00  7.43080E+00 -1.36177E+00  2.99955E-01 -9.75574E-01
  6.50000E+01 1.92748E+02  1.28177E+01  9.53087E+00 -1.54444E+00  3.28686E+00 -9.23293E-01  1.92748E+02  1.15667E+01  9.93385E+00 -1.54394E+00  1.63286E+00 -9.21273E-01  1.92748E+02  1.20286E+01  1.14451E+01 -1.54428E+00  5.83444E-01 -9.21093E-01  1.92748E+02  1.42825E+01  1.33801E+01 -1.54541E+00  9.02343E-01 -9.23263E-01  1.92748E+02  1.58129E+01  1.49721E+01 -1.54621E+00  8.40826E-01 -9.24577E-01  1.92748E+02  1.72741E+01  1.65102E+01 -1.54696E+00  7.63865E-01 -9.25818E-01  1.92748E+02  1.86298E+01  1.79225E+01 -1.54766E+00  7.07311E-01 -9.26976E-01  1.92748E+02  1.98864E+01  1.92360E+01 -1.54831E+00  6.50445E-01 -9.28045E-01  1.92748E+02  2.11777E+01  2.05466E+01 -1.54897E+00  6.31168E-01 -9.29162E-01  1.92748E+02  8.14636E+00  7.82803E+00 -1.39769E+00  3.18337E-01 -1.00502E+00
  6.66667E+01 1.87914E+02  1.34482E+01  9.95776E+00 -1.57865E+00  3.49040E+00 -9.51451E-01  1.87914E+02  1.21131E+01  1.03789E+01 -1.57815E+00  1.73420E+00 -9.49431E-01  1.87914E+02  1.25775E+01  1.19578E+01 -1.57849E+00  6.19661E-01 -9.49251E-01  1.87914E+02  1.49373E+01  1.39790E+01 -1.57962E+00  9.58222E-01 -9.51421E-01  1.87914E+02  1.65347E+01  1.56419E+01 -1.58041E+00  8.92821E-01 -9.52735E-01  1.87914E+02  1.80596E+01  1.72485E+01 -1.58117E+00  8.11036E-01 -9.53976E-01  1.87914E+02  1.94745E+01  1.87235E+01 -1.58187E+00  7.50934E-01 -9.55134E-01  1.87914E+02  2.07859E+01  2.00954E+01 -1.58252E+00  6.90515E-01 -9.56203E-01  1.87914E+02  2.21341E+01  2.14641E+01 -1.58318E+00  6.70002E-01 -9.57320E-01  1.87914E+02  8.55233E+00  8.21591E+00 -1.43190E+00  3.36425E-01 -1.03318E+00
  6.83333E+01 1.83239E+02  1.40641E+01  1.03732E+01 -1.61124E+00  3.69085E+00 -9.78390E-01  1.83239E+02  1.26461E+01  1.08121E+01 -1.61075E+00  1.83401E+00 -9.76369E-01  1.83239E+02  1.31121E+01  1.24568E+01 -1.61108E+00  6.55331E-01 -9.76190E-01  1.83239E+02  1.55752E+01  1.45619E+01 -1.61222E+00  1.01325E+00 -9.78360E-01  1.83239E+02  1.72378E+01  1.62938E+01 -1.61301E+00  9.44024E-01 -9.79673E-01  1.83239E+02  1.88245E+01  1.79670E+01 -1.61377E+00  8.57488E-01 -9.80915E-01  1.83239E+02  2.02970E+01  1.95031E+01 -1.61447E+00  7.93891E-01 -9.82073E-01  1.83239E+02  2.16617E+01  2.09318E+01 -1.61512E+00  7.29970E-01 -9.83142E-01  1.83239E+02  2.30653E+01  2.23571E+01 -1.61578E+00  7.08240E-01 -9.84259E-01  1.83239E+02  8.94842E+00  8.59423E+00 -1.46450E+00  3.54197E-01 -1.06012E+00
  7.00000E+01 1.78717E+02  1.46652E+01  1.07772E+01 -1.64232E+00  3.88795E+00 -1.00417E+00  1.78717E+02  1.31655E+01  1.12333E+01 -1.64182E+00  1.93215E+00 -1.00215E+00  1.78717E+02  1.36324E+01  1.29420E+01 -1.64216E+00  6.90408E-01 -1.00197E+00  1.78717E+02  1.61961E+01  1.51287E+01 -1.64329E+00  1.06737E+00 -1.00414E+00  1.78717E+02  1.79220E+01  1.69277E+01 -1.64409E+00  9.94371E-01 -1.00546E+00  1.78717E+02  1.95688E+01  1.86656E+01 -1.64484E+00  9.03161E-01 -1.00670E+00  1.78717E+02  2.10973E+01  2.02612E+01 -1.64554E+00  8.36126E-01 -1.00786E+00  1.78717E+02  2.25137E+01  2.17450E+01 -1.64619E+00  7.68762E-01 -1.00893E+00  1.78717E+02  2.39712E+01  2.32253E+01 -1.64685E+00  7.45834E-01 -1.01004E+00  1.78717E+02  9.33446E+00  8.96282E+00 -1.49557E+00  3.71637E-01 -1.08590E+00
  7.16667E+01 1.74343E+02  1.52512E+01  1.11697E+01 -1.67196E+00  4.08149E+00 -1.02886E+00  1.74343E+02  1.36711E+01  1.16426E+01 -1.67146E+00  2.02853E+00 -1.02684E+00  1.74343E+02  1.41382E+01  1.34134E+01 -1.67180E+00  7.24852E-01 -1.02666E+00  1.74343E+02  1.67998E+01  1.56793E+01 -1.67293E+00  1.12050E+00 -1.02883E+00  1.74343E+02  1.85873E+01  1.75435E+01 -1.67373E+00  1.04381E+00 -1.03015E+00  1.74343E+02  2.02924E+01  1.93444E+01 -1.67448E+00  9.48006E-01 -1.03139E+00  1.74343E+02  2.18752E+01  2.09976E+01 -1.67518E+00  8.77594E-01 -1.03255E+00  1.74343E+02  2.33419E+01  2.25350E+01 -1.67583E+00  8.06848E-01 -1.03362E+00  1.74343E+02  2.48516E+01  2.40688E+01 -1.67649E+00  7.82743E-01 -1.03473E+00  1.74343E+02  9.71031E+00  9.32158E+00 -1.52521E+00  3.88729E-01 -1.11059E+00
  7.33333E+01 1.70112E+02  1.58221E+01  1.15508E+01 -1.70024E+00  4.27130E+00 -1.05252E+00  1.70112E+02  1.41629E+01  1.20399E+01 -1.69974E+00  2.12305E+00 -1.05050E+00  1.70112E+02  1.46296E+01  1.38710E+01 -1.70008E+00  7.58633E-01 -1.05032E+00  1.70112E+02  1.73865E+01  1.62139E+01 -1.70121E+00  1.17261E+00 -1.05249E+00  1.70112E+02  1.92336E+01  1.81413E+01 -1.70200E+00  1.09229E+00 -1.05380E+00  1.70112E+02  2.09953E+01  2.00033E+01 -1.70276E+00  9.91982E-01 -1.05504E+00  1.70112E+02  2.26308E+01  2.17125E+01 -1.70346E+00  9.18257E-01 -1.05620E+00  1.70112E+02  2.41462E+01  2.33020E+01 -1.70411E+00  8.44194E-01 -1.05727E+00  1.70112E+02  2.57066E+01  2.48877E+01 -1.70477E+00  8.18934E-01 -1.05838E+00  1.70112E+02  1.00759E+01  9.67046E+00 -1.55349E+00  4.05461E-01 -1.13425E+00
  7.50000E+01 1.66017E+02  1.63776E+01  1.19204E+01 -1.72723E+00  4.45721E+00 -1.07518E+00  1.66017E+02  1.46409E+01  1.24253E+01 -1.72673E+00  2.21564E+00 -1.07316E+00  1.66017E+02  1.51067E+01  1.43150E+01 -1.72707E+00  7.91724E-01 -1.07298E+00  1.66017E+02  1.79562E+01  1.67325E+01 -1.72820E+00  1.22365E+00 -1.07515E+00  1.66017E+02  1.98611E+01  1.87213E+01 -1.72900E+00  1.13977E+00 -1.07646E+00  1.66017E+02  2.16776E+01  2.06425E+01 -1.72975E+00  1.03506E+00 -1.07770E+00  1.66017E+02  2.33642E+01  2.24061E+01 -1.73045E+00  9.58086E-01 -1.07886E+00  1.66017E+02  2.49268E+01  2.40460E+01 -1.73110E+00  8.80773E-01 -1.07993E+00  1.66017E+02  2.65364E+01  2.56820E+01 -1.73176E+00  8.54380E-01 -1.08105E+00  1.66017E+02  1.04313E+01  1.00094E+01 -1.58048E+00  4.21826E-01 -1.15691E+00
  7.66667E+01 1.62055E+02  1.69180E+01  1.22788E+01 -1.75300E+00  4.63913E+00 -1.09690E+00  1.62055E+02  1.51052E+01  1.27990E+01 -1.75251E+00  2.30624E+00 -1.09488E+00  1.62055E+02  1.55695E+01  1.47454E+01 -1.75284E+00  8.24105E-01 -1.09470E+00  1.62055E+02  1.85089E+01  1.72353E+01 -1.75398E+00  1.27359E+00 -1.09687E+00  1.62055E+02  2.04698E+01  1.92836E+01 -1.75477E+00  1.18623E+00 -1.09818E+00  1.62055E+02  2.23394E+01  2.12622E+01 -1.75553E+00  1.07720E+00 -1.09943E+00  1.62055E+02  2.40755E+01  2.30785E+01 -1.75623E+00  9.97055E-01 -1.10058E+00  1.62055E+02  2.56839E+01  2.47674E+01 -1.75688E+00  9.16562E-01 -1.10165E+00  1.62055E+02  2.73412E+01  2.64521E+01 -1.75754E+00  8.89060E-01 -1.10277E+00  1.62055E+02  1.07764E+01  1.03385E+01 -1.60626E+00  4.37815E-01 -1.17863E+00
  7.83333E+01 1.58221E+02  1.74431E+01  1.26261E+01 -1.77762E+00  4.81697E+00 -1.11773E+00  1.58221E+02  1.55559E+01  1.31611E+01 -1.77712E+00  2.39482E+00 -1.11571E+00  1.58221E+02  1.60182E+01  1.51625E+01 -1.77746E+00  8.55760E-01 -1.11553E+00  1.58221E+02  1.90449E+01  1.77225E+01 -1.77859E+00  1.32242E+00 -1.11770E+00  1.58221E+02  2.10601E+01  1.98284E+01 -1.77939E+00  1.23165E+00 -1.11901E+00  1.58221E+02  2.29811E+01  2.18627E+01 -1.78014E+00  1.11840E+00 -1.12025E+00  1.58221E+02  2.47651E+01  2.37300E+01 -1.78084E+00  1.03515E+00 -1.12141E+00  1.58221E+02  2.64178E+01  2.54663E+01 -1.78149E+00  9.51544E-01 -1.12248E+00  1.58221E+02  2.81213E+01  2.71983E+01 -1.78215E+00  9.22958E-01 -1.12360E+00  1.58221E+02  1.11113E+01  1.06579E+01 -1.63087E+00  4.53424E-01 -1.19946E+00
  8.00000E+01 1.54511E+02  1.79530E+01  1.29624E+01 -1.80114E+00  4.99065E+00 -1.13770E+00  1.54511E+02  1.59930E+01  1.35117E+01 -1.80064E+00  2.48132E+00 -1.13568E+00  1.54511E+02  1.64530E+01  1.55664E+01 -1.80098E+00  8.86678E-01 -1.13550E+00  1.54511E+02  1.95644E+01  1.81943E+01 -1.80211E+00  1.37010E+00 -1.13767E+00  1.54511E+02  2.16320E+01  2.03560E+01 -1.80290E+00  1.27601E+00 -1.13898E+00  1.54511E+02  2.36028E+01  2.24442E+01 -1.80366E+00  1.15863E+00 -1.14022E+00  1.54511E+02  2.54332E+01  2.43609E+01 -1.80436E+00  1.07235E+00 -1.14138E+00  1.54511E+02  2.71288E+01  2.61431E+01 -1.80501E+00  9.85707E-01 -1.14245E+00  1.54511E+02  2.88769E+01  2.79209E+01 -1.80567E+00  9.56062E-01 -1.14357E+00  1.54511E+02  1.14361E+01  1.09675E+01 -1.65439E+00  4.68650E-01 -1.21943E+00
  8.16667E+01 1.50920E+02  1.84481E+01  1.32879E+01 -1.82361E+00  5.16015E+00 -1.15686E+00  1.50920E+02  1.64169E+01  1.38511E+01 -1.82312E+00  2.56575E+00 -1.15484E+00  1.50920E+02  1.68742E+01  1.59573E+01 -1.82345E+00  9.16851E-01 -1.15466E+00  1.50920E+02  2.00676E+01  1.86509E+01 -1.82459E+00  1.41664E+00 -1.15683E+00  1.50920E+02  2.21860E+01  2.08667E+01 -1.82538E+00  1.31930E+00 -1.15814E+00  1.50920E+02  2.42049E+01  2.30070E+01 -1.82614E+00  1.19790E+00 -1.15938E+00  1.50920E+02  2.60802E+01  2.49715E+01 -1.82684E+00  1.10865E+00 -1.16054E+00  1.50920E+02  2.78172E+01  2.67982E+01 -1.82749E+00  1.01904E+00 -1.16161E+00  1.50920E+02  2.96086E+01  2.86203E+01 -1.82815E+00  9.88365E-01 -1.16273E+00  1.50920E+02  1.17510E+01  1.12675E+01 -1.67687E+00  4.83491E-01 -1.23859E+00
  8.33333E+01 1.47444E+02  1.89294E+01  1.36038E+01 -1.84516E+00  5.32568E+00 -1.17527E+00  1.47444E+02  1.68286E+01  1.41804E+01 -1.84466E+00  2.64820E+00 -1.17325E+00  1.47444E+02  1.72830E+01  1.63366E+01 -1.84500E+00  9.46318E-01 -1.17307E+00  1.47444E+02  2.05561E+01  1.90940E+01 -1.84613E+00  1.46208E+00 -1.17524E+00  1.47444E+02  2.27238E+01  2.13622E+01 -1.84693E+00  1.36157E+00 -1.17655E+00  1.47444E+02  2.47894E+01  2.35531E+01 -1.84768E+00  1.23624E+00 -1.17779E+00  1.47444E+02  2.67081E+01  2.55640E+01 -1.84838E+00  1.14410E+00 -1.17895E+00  1.47444E+02  2.84854E+01  2.74338E+01 -1.84903E+00  1.05160E+00 -1.18002E+00  1.47444E+02  3.03188E+01  2.92989E+01 -1.84969E+00  1.01991E+00 -1.18114E+00  1.47444E+02  1.20569E+01  1.15589E+01 -1.69841E+00  4.97970E-01 -1.25700E+00
  8.50000E+01 1.44081E+02  1.94002E+01  1.39124E+01 -1.86597E+00  5.48780E+00 -1.19302E+00  1.44081E+02  1.72312E+01  1.45022E+01 -1.86548E+00  2.72895E+00 -1.19100E+00  1.44081E+02  1.76825E+01  1.67073E+01 -1.86581E+00  9.75181E-01 -1.19082E+00  1.44081E+02  2.10336E+01  1.95270E+01 -1.86695E+00  1.50659E+00 -1.19299E+00  1.44081E+02  2.32494E+01  2.18464E+01 -1.86774E+00  1.40298E+00 -1.19430E+00  1.44081E+02  2.53605E+01  2.40867E+01 -1.86850E+00  1.27379E+00 -1.19555E+00  1.44081E+02  2.73218E+01  2.61430E+01 -1.86920E+00  1.17882E+00 -1.19670E+00  1.44081E+02  2.91384E+01  2.80549E+01 -1.86984E+00  1.08348E+00 -1.19777E+00  1.44081E+02  3.10127E+01  2.99619E+01 -1.87050E+00  1.05080E+00 -1.19889E+00  1.44081E+02  1.23560E+01  1.18439E+01 -1.71923E+00  5.12137E-01 -1.27475E+00
  8.66667E+01 1.40826E+02  1.98604E+01  1.42139E+01 -1.88608E+00  5.64653E+00 -1.21015E+00  1.40826E+02  1.76246E+01  1.48166E+01 -1.88559E+00  2.80802E+00 -1.20813E+00  1.40826E+02  1.80729E+01  1.70694E+01 -1.88592E+00  1.00344E+00 -1.20795E+00  1.40826E+02  2.15001E+01  1.99499E+01 -1.88706E+00  1.55017E+00 -1.21012E+00  1.40826E+02  2.37629E+01  2.23194E+01 -1.88785E+00  1.44351E+00 -1.21143E+00  1.40826E+02  2.59186E+01  2.46081E+01 -1.88861E+00  1.31055E+00 -1.21268E+00  1.40826E+02  2.79214E+01  2.67086E+01 -1.88931E+00  1.21281E+00 -1.21383E+00  1.40826E+02  2.97764E+01  2.86617E+01 -1.88996E+00  1.11469E+00 -1.21490E+00  1.40826E+02  3.16908E+01  3.06097E+01 -1.89062E+00  1.08104E+00 -1.21602E+00  1.40826E+02  1.26486E+01  1.21226E+01 -1.73934E+00  5.25993E-01 -1.29188E+00
  8.83333E+01 1.37675E+02  2.03102E+01  1.45084E+01 -1.90552E+00  5.80182E+00 -1.22668E+00  1.37675E+02  1.80090E+01  1.51236E+01 -1.90502E+00  2.88538E+00 -1.22466E+00  1.37675E+02  1.84542E+01  1.74231E+01 -1.90536E+00  1.03109E+00 -1.22448E+00  1.37675E+02  2.19558E+01  2.03630E+01 -1.90649E+00  1.59280E+00 -1.22665E+00  1.37675E+02  2.42645E+01  2.27814E+01 -1.90729E+00  1.48317E+00 -1.22796E+00  1.37675E+02  2.64637E+01  2.51172E+01 -1.90804E+00  1.34652E+00 -1.22920E+00  1.37675E+02  2.85070E+01  2.72609E+01 -1.90874E+00  1.24606E+00 -1.23036E+00  1.37675E+02  3.03994E+01  2.92542E+01 -1.90939E+00  1.14523E+00 -1.23143E+00  1.37675E+02  3.23529E+01  3.12423E+01 -1.91005E+00  1.11063E+00 -1.23255E+00  1.37675E+02  1.29346E+01  1.23951E+01 -1.75877E+00  5.39538E-01 -1.30841E+00
  9.00000E+01 1.34626E+02  2.07495E+01  1.47958E+01 -1.92430E+00  5.95368E+00 -1.24263E+00  1.34626E+02  1.83844E+01  1.54234E+01 -1.92381E+00  2.96102E+00 -1.24061E+00  1.34626E+02  1.88264E+01  1.77683E+01 -1.92414E+00  1.05812E+00 -1.24043E+00  1.34626E+02  2.24008E+01  2.07663E+01 -1.92528E+00  1.63449E+00 -1.24260E+00  1.34626E+02  2.47543E+01  2.32323E+01 -1.92607E+00  1.52195E+00 -1.24391E+00  1.34626E+02  2.69958E+01  2.56141E+01 -1.92683E+00  1.38169E+00 -1.24515E+00  1.34626E+02  2.90787E+01  2.78001E+01 -1.92753E+00  1.27858E+00 -1.24631E+00  1.34626E+02  3.10077E+01  2.98326E+01 -1.92818E+00  1.17509E+00 -1.24738E+00  1.34626E+02  3.29994E+01  3.18598E+01 -1.92884E+00  1.13956E+00 -1.24850E+00  1.34626E+02  1.32140E+01  1.26613E+01 -1.77756E+00  5.52773E-01 -1.32436E+00
  9.16667E+01 1.31675E+02  2.11784E+01  1.50763E+01 -1.94246E+00  6.10209E+00 -1.25802E+00  1.31675E+02  1.87508E+01  1.57158E+01 -1.94196E+00  3.03495E+00 -1.25600E+00  1.31675E+02  1.91897E+01  1.81052E+01 -1.94230E+00  1.08455E+00 -1.25582E+00  1.31675E+02  2.28350E+01  2.11598E+01 -1.94343E+00  1.67524E+00 -1.25799E+00  1.31675E+02  2.52322E+01  2.36724E+01 -1.94423E+00  1.55985E+00 -1.25930E+00  1.31675E+02  2.75152E+01  2.60991E+01 -1.94498E+00  1.41606E+00 -1.26055E+00  1.31675E+02  2.96367E+01  2.83263E+01 -1.94568E+00  1.31035E+00 -1.26170E+00  1.31675E+02  3.16013E+01  3.03971E+01 -1.94633E+00  1.20427E+00 -1.26277E+00  1.31675E+02  3.36302E+01  3.24624E+01 -1.94699E+00  1.16783E+00 -1.26389E+00  1.31675E+02  1.34869E+01  1.29212E+01 -1.79571E+00  5.65697E-01 -1.33975E+00
  9.33333E+01 1.28819E+02  2.15970E+01  1.53499E+01 -1.96001E+00  6.24706E+00 -1.27288E+00  1.28819E+02  1.91083E+01  1.60011E+01 -1.95951E+00  3.10718E+00 -1.27086E+00  1.28819E+02  1.95442E+01  1.84338E+01 -1.95985E+00  1.11036E+00 -1.27068E+00  1.28819E+02  2.32586E+01  2.15436E+01 -1.96098E+00  1.71504E+00 -1.27285E+00  1.28819E+02  2.56985E+01  2.41016E+01 -1.96177E+00  1.59687E+00 -1.27416E+00  1.28819E+02  2.80218E+01  2.65722E+01 -1.96253E+00  1.44964E+00 -1.27540E+00  1.28819E+02  3.01809E+01  2.88395E+01 -1.96323E+00  1.34139E+00 -1.27656E+00  1.28819E+02  3.21804E+01  3.09477E+01 -1.96388E+00  1.23277E+00 -1.27763E+00  1.28819E+02  3.42456E+01  3.30502E+01 -1.96454E+00  1.19545E+00 -1.27875E+00  1.28819E+02  1.37533E+01  1.31750E+01 -1.81326E+00  5.78312E-01 -1.35461E+00
